"","Entry","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entry.name","Gene.names","Protein.names","Gene.ontology..GO.","USVI_118_A","UVI_092_B","UVI_094_B","UVI_096_B","UVI_108_B","UVI_132_B","UVI_092_C","UVI_094_C","UVI_100_C","UVI_102_C","UVI_104_C","UVI_106_C","UVI_108_C","UVI_132_C","UVI_136_C","UVI_138_C","UVI_106_D","Past_d1_A","Past_d2_A","Past_d3_A","Past_d6_A","Past_d7_A","O_d3_B","O_d6_B","O_d7_B","O_d8_B","Pstr_d7_B","M_d1_C","M_d3_C","M_d6_C","O_d1_C","O_d3_C","O_d6_C","O_d7_C","O_d8_C","Past_d1_D"
"430","Q9M8J9",98.1998712965583,1.59288089009369,0.482014412339549,3.30463332488822,0.00095100731122169,0.0140613223873493,"BPM2_ARATH","BPM2 At3g06190 F28L1.13","BTB/POZ and MATH domain-containing protein 2 (Protein BTB-POZ AND MATH DOMAIN 2) (AtBPM2)","nucleus [GO:0005634]; cellular response to salt stress [GO:0071472]; cellular response to water deprivation [GO:0042631]; protein ubiquitination [GO:0016567]; response to osmotic stress [GO:0006970]",6.952818005,9.180329749,9.163009723,8.28221122,9.462709595,7.838455848,5.357872578,5.054300715,4.421202263,4.465293009,4.725377401,4.650333391,4.345635051,5.315430056,5.639849189,5.54907025,5.750220629,6.481200652,7.151620078,6.669941805,5.843012033,6.42213083,3.908906198,3.908906198,3.908906198,3.908906198,9.491545133,4.439349468,4.586692698,4.822844649,4.717425741,4.604935929,4.51257579,4.519296952,4.503601487,3.908906198
"431","Q9M907",37.2920359351552,3.02211953728335,0.591776327634515,5.10686115033284,3.27554253697545e-07,2.82515543814133e-05,"PP217_ARATH","At3g06920 F17A9.7","Pentatricopeptide repeat-containing protein At3g06920","",5.441277982,7.814413516,8.104375816,7.556483042,8.462087956,3.908906198,5.65122387,5.311327155,4.421202263,4.634246771,4.521020135,4.497438226,4.572699984,5.196247025,5.142703589,5.047942916,5.963341902,5.277589559,5.793489984,5.62831185,4.965049036,6.483989904,3.908906198,3.908906198,3.908906198,3.908906198,7.297938229,4.348446762,4.147995598,4.293635037,4.21432081,4.370717966,4.221505038,4.19831261,4.270952519,3.908906198
"432","Q9M9E8",16.7342734618325,2.00462715407147,0.668262800163101,2.99975870807443,0.002701935575991,0.02860872962814,"FB92_ARATH","At1g78280 F3F9.18","F-box protein At1g78280","cytosol [GO:0005829]",5.676366036,7.295506058,7.105705131,6.576137466,6.429556171,3.908906198,4.655854658,5.095290464,5.268407025,5.528486312,5.078788862,4.715242196,4.548949209,4.533544611,4.582544206,4.163639545,3.908906198,5.286465134,5.616558437,5.590118688,5.141748027,6.323703074,3.908906198,3.908906198,3.908906198,3.908906198,4.742043754,4.208134801,4.184877943,4.081369732,4.490869566,4.296793202,4.169160231,3.908906198,4.299791165,3.908906198
"433","Q9M9G6",32.5811665823271,1.62814915414005,0.550719965480595,2.95640117699242,0.00311251955827146,0.0315056991961952,"CTF64_ARATH","CSTF64 ESP1 At1g71800 F14O23.18","Cleavage stimulating factor 64 (AtCstF-64) (AtCstF64) (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (Protein ENHANCED SILENCING PHENOTYPE 1) (Protein SUPPRESSORS OF OVEREXPRESSED FCA 19) (SOF19)","mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; mRNA binding [GO:0003729]; antisense RNA metabolic process [GO:0042868]; developmental growth [GO:0048589]; gene silencing by RNA [GO:0031047]; negative regulation of transcription, DNA-templated [GO:0045892]; pre-mRNA cleavage required for polyadenylation [GO:0098789]; regulation of gene silencing [GO:0060968]; RNA 3'-end processing [GO:0031123]",3.908906198,8.334844781,8.02222992,7.319094177,6.861203037,3.908906198,4.521020135,4.869326437,5.083922183,4.944527757,4.95408211,5.03530893,4.617658814,5.458736778,5.456560319,5.822016037,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,8.334947048,4.081872132,4.047049765,4.181352367,4.650231162,4.74845446,4.420151034,4.416688471,4.592299571,3.908906198
"434","Q9MAA2",17.737901711126,1.56837708169655,0.523779556734187,2.99434573482692,0.00275034096680463,0.0288995218339369,"AT74_ARATH","At3g05170 T12H1.14","Phosphoglycerate mutase-like protein AT74 (At-74)","phosphatase activity [GO:0016791]; carbohydrate metabolic process [GO:0005975]",4.754871287,6.607504969,6.78117114,6.196750286,5.790555878,7.002190168,4.343346651,4.555646156,5.530259458,6.258011734,5.464170698,6.059736259,6.1501285,4.512673112,4.730316377,4.779218273,4.645052889,4.222592087,4.519452174,4.193149004,4.207877098,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.978484564,3.908906198,4.006607102,3.908906198,4.357494978,4.326097191,4.341627424,4.337309665,4.446907504,3.908906198
"435","Q9NES8",67.197495838507,1.40740284135913,0.394331964078016,3.5690813060254,0.000358235244676034,0.00683453416110038,"PPP5_CAEEL","pph-5 Y39B6A.2","Serine/threonine-protein phosphatase 5 (EC 3.1.3.16)","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; Hsp90 protein binding [GO:0051879]; metal ion binding [GO:0046872]; phosphoprotein phosphatase activity [GO:0004721]; protein serine/threonine phosphatase activity [GO:0004722]; negative regulation of exocytosis [GO:0045920]; protein localization to organelle [GO:0033365]",5.1436935,8.746139175,8.843185731,8.35229429,9.462709595,3.908906198,5.607162818,5.311327155,5.798450457,5.781969402,5.900941519,5.663410132,5.722935381,4.491009014,4.548544849,4.475597283,6.639757226,4.729375341,5.097514562,4.951340911,5.027682933,5.558683555,3.908906198,3.908906198,3.908906198,3.908906198,8.137489229,4.031248184,4.078064551,4.231078233,5.000015498,4.54124525,4.9092272,4.969535222,4.72741196,3.908906198
"436","Q9NGQ2",66.8182173858693,2.64710989615924,0.554992564042649,4.76963128456585,1.84563427083738e-06,0.000120563949674864,"KIF1_DICDI","kif1 kif1A unc104 DDB_G0290963","Kinesin-related protein 1 (Kinesin family member 1) (Kinesin-3)","cytoplasmic vesicle membrane [GO:0030659]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; ATPase activity [GO:0016887]; identical protein binding [GO:0042802]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; cytoskeleton-dependent intracellular transport [GO:0030705]; microtubule-based movement [GO:0007018]; plus-end-directed organelle transport along microtubule [GO:0072386]; plus-end-directed vesicle transport along microtubule [GO:0072383]; vesicle transport along microtubule [GO:0047496]",6.348386743,8.760967445,8.697590607,8.233513904,7.875185991,3.908906198,5.357872578,5.343387075,6.147337926,6.117829373,6.419485441,6.006698368,6.074239917,5.617329193,5.493192577,5.809067607,6.858233075,6.155470663,6.528460878,6.591500396,5.510761279,7.353862054,3.908906198,3.908906198,3.908906198,3.908906198,8.445855523,4.232013965,4.006607102,4.231078233,4.421259403,4.395470249,4.420151034,4.225829247,4.800140768,3.908906198
"437","Q9NQ36",111.778618412182,2.01865718285919,0.634030649468715,3.18384794891339,0.00145331330431286,0.0189801800626348,"SCUB2_HUMAN","SCUBE2 CEGP1","Signal peptide, CUB and EGF-like domain-containing protein 2 (Protein CEGP1) (Scube/You)","cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; calcium ion binding [GO:0005509]; lipid binding [GO:0008289]; multicellular organism development [GO:0007275]",5.268137396,9.478088161,9.825666138,9.362992598,9.401309269,3.908906198,3.908906198,3.908906198,4.78726897,4.53869398,4.297773134,4.60338066,4.699383178,4.628345669,4.212350835,4.909017502,7.528913984,5.124241696,5.125606244,4.896109303,4.594127167,5.195654526,3.908906198,3.908906198,3.908906198,3.908906198,9.90986529,4.452970447,4.537223971,4.293635037,4.187796773,4.087303818,4.286480978,4.092126782,4.280819568,3.908906198
"438","Q9NQT8",122.890710605364,1.07171444679996,0.319106174414746,3.35848859322614,0.000783699556459294,0.0122367719239999,"KI13B_HUMAN","KIF13B GAKIN KIAA0639","Kinesin-like protein KIF13B (Kinesin-like protein GAKIN)","axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; microvillus [GO:0005902]; paranode region of axon [GO:0033270]; 14-3-3 protein binding [GO:0071889]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; protein kinase binding [GO:0019901]; microtubule-based movement [GO:0007018]; protein targeting [GO:0006605]; regulation of axonogenesis [GO:0050770]; signal transduction [GO:0007165]; T cell activation [GO:0042110]",7.055734044,9.013975675,8.940122042,8.406626046,8.684791874,8.36235624,6.610683355,6.310726836,7.266276173,7.446930875,7.253903664,7.250267617,7.13018371,6.995647857,6.554674809,6.770851404,7.786939131,6.613392449,6.844378749,6.969779398,6.299237475,7.865891683,3.908906198,3.908906198,3.908906198,3.908906198,8.752310698,5.94790513,6.170916546,5.801181266,5.894078366,6.145256683,5.804894714,5.746208888,5.82104572,3.908906198
"439","Q9NZ45",26.4185027829305,2.69731077989256,0.84810904599608,3.18038204241136,0.0014708100479612,0.0190882557948569,"CISD1_HUMAN","CISD1 C10orf70 ZCD1 MDS029","CDGSH iron-sulfur domain-containing protein 1 (MitoNEET)","cytoplasmic side of mitochondrial outer membrane [GO:0032473]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; 2 iron, 2 sulfur cluster binding [GO:0051537]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; regulation of cellular respiration [GO:0043457]",5.573654224,7.778306123,7.556724675,7.041948536,7.875185991,3.908906198,4.768310578,3.908906198,4.272100591,3.908906198,3.908906198,4.173563276,3.908906198,4.071363987,3.908906198,3.908906198,3.908906198,5.113842895,4.976122194,4.986341344,5.372516674,6.323703074,3.908906198,3.908906198,3.908906198,3.908906198,7.434136161,4.855448117,4.663489765,4.994773108,3.908906198,4.06342765,3.908906198,4.000562652,3.994452899,3.908906198
"440","Q9P0L9",86.9936052938254,2.07237844769496,0.653216182017938,3.17257671310728,0.00151092636365415,0.0194261961041248,"PK2L1_HUMAN","PKD2L1 PKD2L PKDL TRPP3","Polycystic kidney disease 2-like 1 protein (Polycystin-2 homolog) (Polycystin-2L1) (Polycystin-L) (Polycystin-L1)","calcium channel complex [GO:0034704]; cell surface [GO:0009986]; ciliary membrane [GO:0060170]; cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; non-motile cilium [GO:0097730]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; alpha-actinin binding [GO:0051393]; calcium activated cation channel activity [GO:0005227]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calcium-activated potassium channel activity [GO:0015269]; cation channel activity [GO:0005261]; cytoskeletal protein binding [GO:0008092]; identical protein binding [GO:0042802]; muscle alpha-actinin binding [GO:0051371]; sodium channel activity [GO:0005272]; sour taste receptor activity [GO:0033040]; cation transport [GO:0006812]; cellular response to acidic pH [GO:0071468]; detection of chemical stimulus involved in sensory perception of sour taste [GO:0001581]; detection of chemical stimulus involved in sensory perception of taste [GO:0050912]; detection of mechanical stimulus [GO:0050982]; inorganic cation transmembrane transport [GO:0098662]; potassium ion transmembrane transport [GO:0071805]; protein homotetramerization [GO:0051289]; response to water [GO:0009415]; sensory perception of sour taste [GO:0050915]; smoothened signaling pathway [GO:0007224]; sodium ion transmembrane transport [GO:0035725]",7.026239709,8.829387846,8.517737936,7.801151613,9.047610544,7.002190168,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,4.096178023,3.908906198,3.908906198,3.908906198,3.908906198,6.057887102,6.331017708,6.513031838,6.564326978,5.894354395,7.047229204,3.908906198,3.908906198,3.908906198,3.908906198,10.15769196,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"441","Q9P2H3",23.1811172751032,2.11550381815146,0.750663933817861,2.81817698019945,0.00482971803251497,0.043000070224972,"IFT80_HUMAN","IFT80 KIAA1374 WDR56","Intraflagellar transport protein 80 homolog (WD repeat-containing protein 56)","centrosome [GO:0005813]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasm [GO:0005737]; intraciliary transport particle B [GO:0030992]; bone morphogenesis [GO:0060349]; chondrocyte differentiation [GO:0002062]; cilium assembly [GO:0060271]; intraciliary transport involved in cilium assembly [GO:0035735]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; non-motile cilium assembly [GO:1905515]; osteoblast differentiation [GO:0001649]; smoothened signaling pathway [GO:0007224]",7.321017022,6.607504969,6.860075377,6.393188052,3.908906198,3.908906198,4.655854658,3.908906198,3.908906198,4.274429886,4.45720755,4.096178023,4.218307335,4.337379752,4.280208284,4.163639545,3.908906198,6.232970537,6.21968845,6.033367342,6.382743469,7.270368072,3.908906198,3.908906198,3.908906198,3.908906198,7.558413715,3.908906198,3.908906198,4.253220944,4.033785159,4.087303818,4.031720457,3.908906198,4.079924518,3.908906198
"442","Q9R053",104.743531053635,1.60401687349926,0.41076411049973,3.90495866726971,9.42414910189145e-05,0.00255006387462945,"SCNBA_MOUSE","Scn11a Nan Nat Sns2","Sodium channel protein type 11 subunit alpha (NaN) (Sensory neuron sodium channel 2) (Sodium channel protein type XI subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.9)","axon [GO:0030424]; C-fiber [GO:0044299]; glutamatergic synapse [GO:0098978]; integral component of presynaptic membrane [GO:0099056]; plasma membrane [GO:0005886]; voltage-gated sodium channel complex [GO:0001518]; cation channel activity [GO:0005261]; voltage-gated sodium channel activity [GO:0005248]; membrane depolarization during action potential [GO:0086010]; neuronal action potential [GO:0019228]; regulation of ion transmembrane transport [GO:0034765]; regulation of sensory perception of pain [GO:0051930]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]",8.18093533,8.908084311,9.064088004,8.472522827,8.336302895,3.908906198,4.866351764,5.343387075,5.530259458,6.06758253,5.484283237,5.511810068,5.537686584,5.665798741,5.505148731,5.499657963,8.175095488,7.718120625,8.047487466,7.974027378,7.113402107,8.668510738,3.908906198,3.908906198,3.908906198,3.908906198,8.311699646,4.939588218,4.764847722,4.881690315,4.843808574,4.817103216,4.524592281,4.634606048,4.891263185,3.908906198
"443","Q9RKB5",91.1911315358257,2.38159501963301,0.597738056230012,3.98434564239384,6.76663234451807e-05,0.00198679843307126,"BVMO2_STRCO","SCO3172","Baeyer-Villiger monooxygenase (BVMO) (EC 1.14.13.-)","flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; oxidation-reduction process [GO:0055114]",8.288095106,8.344730894,8.226744498,7.882515923,8.336302895,3.908906198,3.908906198,4.470155169,5.743750042,5.754196612,5.915012016,5.623199418,5.695141861,4.662699861,4.853300012,5.448038719,6.449696021,7.785253767,8.131612307,7.836232232,7.409901646,8.674969504,3.908906198,3.908906198,3.908906198,3.908906198,9.142762149,3.908906198,4.127205495,4.081369732,4.21432081,4.161038313,4.031720457,4.113718694,4.179073316,3.908906198
"444","Q9S726",26.4781183915791,1.78438613230893,0.554024809240733,3.22076936365784,0.00127846987839646,0.0172444091359734,"RPI3_ARATH","RPI3 EMB3119 At3g04790 F7O18.28 T9J14.26","Probable ribose-5-phosphate isomerase 3, chloroplastic (EC 5.3.1.6) (Phosphoriboisomerase 3) (Protein EMBRYO DEFECTIVE 3119)","chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; thylakoid [GO:0009579]; ribose-5-phosphate isomerase activity [GO:0004751]; defense response to bacterium [GO:0042742]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]; reductive pentose-phosphate cycle [GO:0019253]",6.564073923,7.061585163,7.137536188,6.326284019,7.190231441,3.908906198,4.521020135,4.555646156,3.908906198,4.379963149,4.45720755,4.326493515,4.218307335,5.315430056,5.055864918,5.098190604,5.861277563,6.159777833,6.451830619,6.274922032,5.36383021,7.270368072,3.908906198,3.908906198,3.908906198,3.908906198,6.08578725,5.639031524,5.516920997,5.888036237,4.085456672,4.161038313,4.138497671,4.151162446,4.079924518,3.908906198
"445","Q9S7U9",32.58624912616,1.580985167014,0.364024402799084,4.34307468086581,1.4050234557969e-05,0.00057592050564348,"M2K2_ARATH","MKK2 MAP2K MK1 At4g29810 F27B13.50","Mitogen-activated protein kinase kinase 2 (AtMAP2Kbeta) (AtMKK2) (MAP kinase kinase 2) (EC 2.7.12.2)","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; MAP kinase kinase activity [GO:0004708]; protein serine/threonine kinase activity [GO:0004674]; auxin transport [GO:0060918]; cold acclimation [GO:0009631]; defense response, incompatible interaction [GO:0009814]; response to cold [GO:0009409]; response to salt stress [GO:0009651]; xylem and phloem pattern formation [GO:0010051]",6.215376259,7.807264624,7.898689418,7.260867636,7.681301791,3.908906198,4.521020135,4.759280709,4.855306901,4.792761996,4.920045942,4.735640884,4.63902406,4.27141044,4.123671334,4.475597283,6.146032022,5.399682709,5.314727647,5.172773536,4.965049036,5.975456792,3.908906198,3.908906198,3.908906198,3.908906198,7.939157204,4.848044277,4.877529725,4.860109014,4.435952487,4.509912175,4.374684635,4.327529312,4.270952519,3.908906198
"446","Q9S845",23.3246214446599,10.3769387622486,1.61504470699521,6.42517121495345,1.31721173543242e-10,3.02958699149456e-08,"GONS3_ARATH","GONST3 At1g76340 F15M4.16","GDP-mannose transporter GONST3 (Protein GOLGI NUCLEOTIDE SUGAR TRANSPORTER 3)","Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; antiporter activity [GO:0015297]; GDP-fucose transmembrane transporter activity [GO:0005457]; nucleotide-sugar transmembrane transporter activity [GO:0005338]; transmembrane transporter activity [GO:0022857]; carbohydrate transport [GO:0008643]; nucleotide-sugar transmembrane transport [GO:0015780]",4.937951688,7.325974781,7.272510004,6.593155024,8.336302895,3.908906198,5.561410719,4.630507721,3.908906198,3.908906198,3.908906198,3.908906198,4.087766985,3.908906198,3.908906198,3.908906198,5.158406702,4.510284918,4.826238653,4.933314109,3.908906198,4.409024744,3.908906198,3.908906198,3.908906198,3.908906198,7.518181843,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198
"447","Q9SJD4",89.1227901050378,1.75122977856098,0.558740993333225,3.13424251926432,0.00172298390192009,0.020995227890071,"LACS8_ARATH","LACS8 At2g04350 T1O3 T23O15.3","Long chain acyl-CoA synthetase 8 (EC 6.2.1.3)","chloroplast envelope [GO:0009941]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; mitochondrion [GO:0005739]; acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]; fatty acid metabolic process [GO:0006631]",7.124095719,8.299697513,7.907876044,7.584598071,6.429556171,7.002190168,5.033951085,4.630507721,4.976820525,5.09110191,4.808974951,4.961925388,4.699383178,7.985174556,7.902044647,7.934437048,6.6976883,6.634742402,7.072381631,7.078192613,6.974839558,7.507418591,3.908906198,3.908906198,3.908906198,3.908906198,7.778532294,8.317897802,8.006378833,8.096345632,4.708205014,4.411270531,4.266162834,4.133229457,4.756522211,3.908906198
"448","Q9SJI8",23.356274238703,-0.815418804007307,0.276655479814709,-2.94741605896777,0.00320441737623276,0.0321217625607836,"MBF1A_ARATH","MBF1A At2g42680 F14N22.5","Multiprotein-bridging factor 1a","cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; DNA binding [GO:0003677]; mRNA binding [GO:0003729]; transcription coactivator activity [GO:0003713]; positive regulation of transcription, DNA-templated [GO:0045893]",5.815806495,5.270371875,5.731363493,5.361810458,5.790555878,3.908906198,5.464170698,4.9665615,5.425426291,6.145701118,5.379955581,5.623199418,6.08977301,5.520760395,5.516982718,5.565087762,3.908906198,6.58073325,6.483907263,6.474539019,6.546037864,6.453411962,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,5.769447987,5.49976241,5.617228117,5.388371656,5.580919443,5.460526256,5.544664559,5.381789963,3.908906198
"449","Q9SQN2",60.4762064767497,0.866739135606053,0.293076051274341,2.95738642525493,0.00310259023686947,0.0314821656388225,"FBT3_ARATH","At1g79710 F19K16.31 F20B17.13","Probable folate-biopterin transporter 3","integral component of membrane [GO:0016021]",7.36858729,7.640197088,7.889443448,7.192823604,7.190231441,3.908906198,6.022335776,5.826854627,5.771401909,6.186434704,6.060389694,6.036430854,6.135297348,5.983586613,5.83554678,6.139686942,5.750220629,7.072456258,7.632815394,7.5609894,6.596402205,7.369986629,3.908906198,3.908906198,3.908906198,3.908906198,8.027536845,5.480948315,5.512044393,5.456968603,5.161364805,5.58667201,5.370180606,5.191530358,5.631741499,3.908906198
"450","Q9SR22",36.040561194,3.49615641094547,0.916842799499134,3.81325611419471,0.000137147858515892,0.00335971677074434,"PAE5_ARATH","PAE5 At3g09410 F3L24.31","Pectin acetylesterase 5 (EC 3.1.1.-)","extracellular region [GO:0005576]; plant-type cell wall [GO:0009505]; carboxylic ester hydrolase activity [GO:0052689]; pectin acetylesterase activity [GO:0052793]; cell wall organization [GO:0071555]",4.179874523,8.797383216,8.541488428,7.530696146,7.190231441,3.908906198,4.521020135,4.555646156,3.908906198,4.20762006,4.297773134,4.232817534,4.161692082,5.019114327,5.23785745,4.743185833,5.338066485,4.381967283,4.342225654,4.35725441,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,7.877053982,3.908906198,4.167103172,4.15266168,3.908906198,3.99814762,3.908906198,3.908906198,4.135043081,3.908906198
"451","Q9SR77",17.2627709769878,-2.04767727116643,0.739531359422041,-2.76888497705727,0.00562484891958882,0.0480141742826757,"HBPL1_ARATH","At3g10130 T22K18.4","Heme-binding-like protein At3g10130, chloroplastic","chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; plastoglobule [GO:0010287]",5.33630613,4.299483383,4.365689432,3.908906198,7.456871385,3.908906198,4.343346651,3.908906198,4.421202263,4.379963149,4.45720755,4.467618209,4.307835103,5.700916899,5.493192577,5.742224757,6.449696021,6.054629859,6.244254172,5.998912879,5.253802327,5.784506073,3.908906198,3.908906198,3.908906198,3.908906198,7.390173279,4.208134801,4.127205495,4.120067282,4.085456672,4.242129066,4.121498574,3.908906198,4.179073316,3.908906198
"452","Q9SRK7",306.137645546059,1.31304134164598,0.43621714782725,3.01006356165983,0.0026119302366175,0.0280527987243712,"AZG1_ARATH","AZG1 At3g10960 F9F8.22","Adenine/guanine permease AZG1 (AzgA-homolog protein) (Protein AZAGUANINE RESISTANT 1) (AtAzg1)","cytosol [GO:0005829]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; purine nucleobase transmembrane transporter activity [GO:0005345]; adenine transport [GO:0015853]; guanine transport [GO:0015854]; purine nucleobase transport [GO:0006863]",10.53211021,9.149686999,9.355989857,8.647207092,8.336302895,3.908906198,4.95408211,4.816187457,5.461446559,5.172517187,5.504050249,5.283535027,5.33661181,6.836065781,7.015068895,6.997897654,3.908906198,10.58851541,10.60010335,10.42614935,10.41786838,10.43328256,3.908906198,3.908906198,3.908906198,3.908906198,5.315679126,6.898022918,6.650067579,6.693643065,4.911129102,4.997686269,4.789541798,4.742437353,4.796274502,3.908906198
"453","Q9SS47",32.616015819611,2.64706079441461,0.631213646686564,4.1936051419513,2.74555729465885e-05,0.00101487564284711,"PUM4_ARATH","APUM4 At3g10360 F14P13.4","Pumilio homolog 4 (APUM-4) (AtPUM4)","cytoplasm [GO:0005737]; mRNA binding [GO:0003729]; posttranscriptional regulation of gene expression [GO:0010608]; regulation of translation [GO:0006417]",6.977721366,7.199956188,7.614101689,7.352259809,6.861203037,3.908906198,4.655854658,4.630507721,4.272100591,4.330603587,3.908906198,4.232817534,4.524220699,4.92835101,4.645533746,5.169042401,3.908906198,7.298715194,6.942029881,6.888934935,7.339938062,6.706768949,3.908906198,3.908906198,3.908906198,3.908906198,4.742043754,3.908906198,3.908906198,3.908906198,4.085456672,4.176290297,4.082539425,4.000562652,4.029869791,3.908906198
"454","Q9STD3",1525.21585260215,-1.95724679382674,0.561824354130372,-3.48373433696426,0.000494470038053971,0.00874831605787794,"CALR_CHLRE","","Calreticulin","endoplasmic reticulum lumen [GO:0005788]; calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]",7.502423817,8.79378282,8.823958066,8.109807613,10.43216298,8.36235624,6.433730357,6.073895833,6.941945765,7.232299425,7.051429582,6.802994004,6.889067212,6.590096165,6.445378618,6.544687188,7.649383707,8.017037495,8.305215801,7.832518505,7.866859775,8.17070872,12.11183483,14.87285802,13.25436365,12.29508761,8.28806976,6.87119666,6.656129899,6.684433109,6.421988153,6.2715735,6.357967135,6.063465393,6.241530859,3.908906198
"455","Q9STX1",40.9470817046239,1.15549304832264,0.304328051174448,3.79686671624064,0.0001465365247891,0.00346663550072499,"ACBP3_ARATH","ACBP3 At4g24230 T22A6.60","Acyl-CoA-binding domain-containing protein 3 (Acyl-CoA binding protein 3)","extracellular space [GO:0005615]; fatty-acyl-CoA binding [GO:0000062]; lipid binding [GO:0008289]",3.908906198,6.53866233,6.78117114,6.094656833,3.908906198,3.908906198,7.222110781,6.719820401,6.85978143,7.411499965,6.843155559,6.874498402,7.118089862,6.966939887,6.937555583,6.880242487,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,5.315679126,5.407789239,5.171925879,5.33017827,6.328940968,6.398197712,6.139949128,5.762024596,6.198909661,3.908906198
"456","Q9SUV2",38.0318092386403,-0.73526342037513,0.261846404890066,-2.80799509423788,0.00498509862124398,0.0439454892243695,"PT432_ARATH","At4g32390 F8B4.90","Probable sugar phosphate/phosphate translocator At4g32390","endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]; antiporter activity [GO:0015297]; transmembrane transporter activity [GO:0022857]; carbohydrate transport [GO:0008643]",3.908906198,6.765922044,6.675788033,6.406180323,3.908906198,3.908906198,5.989748235,5.717308216,6.579402995,6.552757443,6.726073801,6.296895902,6.388085801,6.584230855,6.965175371,6.588665222,5.338066485,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,3.908906198,6.392447628,6.132740201,6.061153427,6.225838731,6.702042615,6.734948226,6.572927937,6.482873487,6.284863542,3.908906198
